Layer,0,Weights
-0.0022260568,-0.02756012,1.4317123,1.9134156,-1.120583,-0.022549452,-0.44113746,-0.015883839,1.1425841,-0.033680413,-0.02239604,0.337577,-2.1888752,0.00064856105,-0.0428118,-0.035870217,0.59052587,-0.02322031,-0.032036785,-0.40819755
0.0021348004,-0.03791981,2.3310978,1.2913102,1.8523505,-0.031489264,0.82603586,-0.05560315,-1.2779571,-0.043741073,0.0016392856,1.5367777,-0.3656302,-0.0026759475,-0.036794696,-0.017041273,-2.2933774,-0.028338829,-0.043488737,-0.071144514
0.020112567,-0.020771729,-1.2013555,-0.34453914,4.790211,-0.0026659693,-0.051070273,-0.02384,-1.5730741,-0.03510632,0.004537819,0.6832045,-0.28061438,0.0076790242,-0.02411797,-0.033653036,2.3638601,-0.029124973,-0.03132305,4.229669
-0.019518042,-0.036087904,-0.67058545,3.3105059,0.90722346,-0.02990991,1.8012508,-0.025556657,2.359693,-0.062387723,0.005433119,1.8263705,4.2988567,-0.010840366,-0.026492577,-0.026224788,1.6756209,-0.030209119,-0.03930998,-3.4179137
-0.015504293,-0.014248718,-5.5118885,0.7907624,2.999749,-0.0059005767,-3.3981981,-0.04661496,0.42249194,-0.044743415,-0.01742356,1.6720703,2.25794,0.00895556,-0.03133582,-0.025966035,-0.48003054,-0.02195011,-0.017153261,-0.13395505
0.0067646075,0.03979298,0.6786253,1.3458816,-4.227353,-0.03462125,2.9593096,-0.013303981,-0.047564454,-0.033052582,-0.00687299,-0.47284907,1.1052967,-0.0037024245,-0.034548976,-0.025969848,-1.4605824,-0.025682794,-0.021810506,-1.4147804
-0.0009038201,-0.0038198724,-3.5564806,-1.379561,4.7811584,-0.0030496365,-3.145765,-0.03072998,-3.2489731,-0.025875052,0.0028690447,-2.299763,-1.5362109,0.005200406,-0.027760465,-0.025516555,-7.5215054,-0.039960105,-0.03372044,1.1980549
-0.009327409,0.03558737,-0.127383,0.26357523,0.018986482,-0.022505008,0.01669764,-0.019223299,-1.4882156,-0.02873548,-0.00545712,-2.713916,-2.6660206,-0.009127835,-0.027816163,0.033816814,-3.8589811,-0.018293187,-0.015786355,-0.24988505
-0.0059140264,-0.006719954,-1.2211848,4.349114,-2.3257663,-0.036187224,5.952346,-0.04611759,0.24233982,-0.018230021,0.0033057674,-1.620369,-0.57608646,-0.017776668,-0.035343893,-0.019106926,0.40442848,-0.02557288,-0.028032508,-1.5426165
-0.014449402,-0.036964115,2.2253928,-1.2650715,-0.74782264,-0.0057293843,-0.7417238,-0.030363593,-0.96709657,-0.031612873,-0.0070492136,1.196254,-3.1230786,-0.0029039711,-0.016737867,-0.031033093,-0.27288988,-0.033516925,-0.0197929,0.0038787448
-0.0038687086,-0.028621461,3.4526968,1.4592376,-0.03343664,-0.01350335,1.995288,-0.017577339,-0.38690737,-0.034447353,-0.005053583,-1.8040078,3.4374602,-0.010518801,-0.005044944,-0.052466445,0.29984754,-0.028594423,-0.031057863,0.9609098
-0.01177629,-0.041071784,-2.056627,-3.0738685,0.33679244,-0.020231608,-0.28163114,-0.02281218,1.2302183,-0.027975718,0.0077269482,-4.4260497,-2.0921566,0.016961815,-0.03016263,-0.021805309,7.89074,-0.035680417,-0.029612092,0.52752477
-0.0045130304,-0.02228787,0.36317104,0.67431337,-3.4156296,-0.015660591,-2.2433205,-0.029818038,2.2950633,-0.03870185,-0.0049901665,0.8836874,1.166357,0.0019275384,-0.03366666,-0.047925696,0.41775805,-0.027967716,-0.04633918,-0.35972446
0.014893559,0.020900134,-0.86903507,-1.9946392,-3.2720864,-0.02262478,0.227748,-0.025788447,1.5575575,-0.032342415,-0.007578708,-1.8080839,1.1222837,0.0131247025,-0.038604878,-0.039007172,-1.1570641,-0.039441727,-0.034259617,0.42987347
0.01411172,-0.017798312,0.11054379,-0.52659297,3.226647,-0.0037896687,0.31318828,-0.030273072,-0.9273182,-0.03530085,-0.0053248988,1.3204801,-3.504522,-0.0065795104,-0.025331581,-0.0126534905,-1.2666676,-0.009604531,-0.038541257,0.065952405
-0.00011145612,0.04310565,-3.7410815,1.3172184,-0.8480289,-0.01812556,-0.18536691,-0.0077569773,2.2225451,-0.03671704,0.003248696,2.3854985,2.5360925,-0.0006964157,-0.029500302,-0.021343816,-4.7875433,-0.03204781,-0.0253108,0.9281774
Layer,0,Biases
0.0,-0.016555993,3.271388,-0.24745946,1.1176558,-0.028090725,0.87160677,-0.030015605,1.7378447,-0.041276697,0.0,-0.20528853,0.013811311,0.0,-0.030019002,-0.030020466,0.63678306,-0.029065765,-0.030015465,3.1030798
Layer,1,Weights
0.0023958276,-0.0036980116,0.009725357,0.021338683,0.004064155,-0.001931767
-0.010530122,-0.042425416,0.020679234,0.02467396,-0.0005333608,-0.054246448
7.912935,5.795146,0.48559758,-0.6151551,-1.8656121,-4.8052263
12.621618,7.6142116,-2.8768425,-1.8425616,-10.172305,3.0588527
-4.2305036,-16.807404,-2.3558931,1.0041609,3.076714,4.611009
-0.000112807415,-0.017242342,-0.013341292,-0.019705938,-0.003936761,0.011023427
-10.711175,-5.9782815,2.5214725,2.144047,5.820305,-5.213352
-0.029418712,-0.03214326,0.02240053,0.021142652,-0.020634506,-0.03527635
-9.413904,-12.292609,-2.591336,2.0849779,0.8623815,11.154624
-0.043489736,-0.0101491315,0.021237856,0.014402963,0.05584084,-0.03424214
-0.014617327,-0.0068343976,0.0036754487,0.0019031154,-0.008517292,0.018227236
-10.343185,-6.6294146,3.3203971,7.231159,-3.8466969,-2.979042
-5.07705,-2.5806704,3.6051369,6.9076233,-8.005608,-1.1030314
0.003528166,-0.0015277442,-0.012986867,0.012760754,0.01325014,0.0020533255
-0.02954672,-0.0066181463,0.02724704,0.027383063,0.03364617,-0.0151492795
-0.014095181,-0.03260844,0.033105772,0.016242428,0.026900636,-0.03842424
-2.190949,-6.0617466,-4.2093105,-3.3683023,1.9991527,7.4286466
0.032993346,0.004683735,-0.023655377,-0.020316394,-0.020157954,-0.008555045
-0.024938647,0.028762,0.020536998,0.032458354,-0.015975723,-0.034115784
-3.3946226,7.270773,1.818405,-3.2948892,2.451791,-0.45245475
Layer,1,Biases
-2.2255948,-3.0629532,2.7239544,5.2055507,-2.742152,-6.5510154
